customer_id,customer_name,gender,city,phone,email,signup_date
6357,Tarun Shah,M,Mumbai,9050288496,tarun@example.com,2023-09-18
6358,Usha Rao,F,Delhi,7146205524,usha@example.com,2024-04-05
6359,Sachin Pandey,F,Hyderabad,9258978763,sachin@example.com,2026-01-26
6360,Swathi Sharma,M,Bangalore,8301664402,swathi@example.com,2024-08-09
6361,Sachin Kaur,F,Kolkata,7923610507,sachin@example.com,2022-02-18
6362,Sunita Sharma,M,Hyderabad,7138141741,sunita@example.com,2024-12-18
6363,Vandana Pandey,M,Chennai,7206773875,vandana@example.com,2025-04-30
6364,Tarun Shah,F,Hyderabad,9453006132,tarun@example.com,2022-05-07
6365,Vandana Rao,M,Mumbai,7260819899,vandana@example.com,2023-09-29
6366,Sachin Kaur,M,Delhi,7179147796,sachin@example.com,2022-07-14
6367,Vandana Mehta,F,Hyderabad,8643410298,vandana@example.com,2026-01-15
6368,Manasa Patel,F,Kolkata,8688169904,manasa@example.com,2025-08-21
6369,Sunita Rao,M,Bangalore,8808160376,sunita@example.com,2025-05-26
6370,Arjun Tiwari,F,Kolkata,9869508715,arjun@example.com,2022-12-16
6371,Vandana Rao,M,Mumbai,9596896484,vandana@example.com,2023-12-15
6372,Vandana Mehta,F,Delhi,9022055392,vandana@example.com,2025-01-08
6373,Rajan Tiwari,M,Chennai,8352030765,rajan@example.com,2023-04-18
6374,Arjun Kaur,F,Bangalore,8033383385,arjun@example.com,2022-12-30
6375,Sunita Tiwari,F,Hyderabad,7186716577,sunita@example.com,2022-10-05
6376,Swathi Rao,M,Bangalore,9937990322,swathi@example.com,2022-08-21
6377,Sachin Mehta,F,Mumbai,9066550660,sachin@example.com,2023-06-09
6378,Sachin Pandey,F,Delhi,7476627859,sachin@example.com,2022-04-27
6379,Sachin Patel,F,Bangalore,9782922272,sachin@example.com,2023-10-06
6380,Usha Tiwari,M,Kolkata,9747154376,usha@example.com,2022-01-25
6381,Vandana Kaur,M,Bangalore,9586546278,vandana@example.com,2024-10-07
6382,Manasa Tiwari,M,Hyderabad,9982276634,manasa@example.com,2025-12-25
6383,Sunita Shah,M,Bangalore,9252989878,sunita@example.com,2022-07-29
6384,Swathi Pandey,F,Bangalore,9237234400,swathi@example.com,2025-04-23
6385,Swathi Mehta,F,Chennai,9312507493,swathi@example.com,2023-05-01
6386,Manasa Rao,F,Hyderabad,9139920485,manasa@example.com,2024-07-02
6387,Sunita Patel,F,Delhi,9645032090,sunita@example.com,2022-10-14
6388,Rajan Patel,F,Chennai,8461586590,rajan@example.com,2025-11-03
6389,Sunita Mehta,M,Bangalore,8672023886,sunita@example.com,2023-04-06
6390,Sachin Kaur,F,Pune,8139299639,sachin@example.com,2026-02-12
6391,Manasa Tiwari,F,Mumbai,9767191205,manasa@example.com,2025-06-02
6392,Vandana Kaur,M,Delhi,7367708889,vandana@example.com,2025-05-08
6393,Sunita Sharma,M,Delhi,7255125574,sunita@example.com,2022-10-04
6394,Kritika Patel,M,Delhi,9114933585,kritika@example.com,2025-09-02
6395,Arjun Patel,F,Hyderabad,8154079062,arjun@example.com,2023-05-07
6396,Tarun Pandey,M,Delhi,9766799954,tarun@example.com,2022-01-17
6397,Vandana Sharma,M,Mumbai,9850527002,vandana@example.com,2024-07-09
6398,Usha Rao,F,Mumbai,9973565866,usha@example.com,2023-01-02
6399,Usha Mehta,F,Kolkata,8369233324,usha@example.com,2023-01-19
6400,Arjun Pandey,M,Pune,7405821821,arjun@example.com,2023-04-09
6401,Tarun Tiwari,M,Pune,7232008871,tarun@example.com,2023-10-24
6402,Sachin Tiwari,F,Delhi,9473936317,sachin@example.com,2022-07-03
6403,Vandana Mehta,M,Kolkata,7395737591,vandana@example.com,2025-10-06
6404,Sunita Sharma,M,Hyderabad,9634476341,sunita@example.com,2024-02-03
6405,Swathi Pandey,F,Bangalore,9777513701,swathi@example.com,2025-02-09
6406,Tarun Shah,F,Hyderabad,7244731679,tarun@example.com,2023-11-09
6407,Swathi Tiwari,M,Hyderabad,8873662210,swathi@example.com,2023-11-26
6408,Sunita Shah,M,Hyderabad,8730066543,sunita@example.com,2023-01-02
6409,Usha Kaur,M,Mumbai,8319802131,usha@example.com,2022-12-26
6410,Vandana Mehta,F,Kolkata,9467430684,vandana@example.com,2025-12-11
6411,Kritika Shah,M,Chennai,9303970241,kritika@example.com,2022-11-01
6412,Vandana Mehta,F,Delhi,8358724911,vandana@example.com,2024-07-29
6413,Arjun Kaur,F,Chennai,9473013315,arjun@example.com,2023-02-19
6414,Swathi Rao,F,Hyderabad,7383458175,swathi@example.com,2024-04-22
6415,Sachin Shah,M,Pune,7661991581,sachin@example.com,2022-11-19
6416,Sunita Rao,M,Chennai,9596669224,sunita@example.com,2023-03-08
6417,Usha Kaur,M,Hyderabad,7139493596,usha@example.com,2023-09-13
6418,Sachin Mehta,M,Mumbai,7746538584,sachin@example.com,2024-03-27
6419,Swathi Patel,M,Mumbai,7429789578,swathi@example.com,2026-01-08
6420,Usha Rao,F,Pune,8994971679,usha@example.com,2023-08-11
6421,Kritika Sharma,M,Mumbai,9113523297,kritika@example.com,2025-06-04
6422,Tarun Kaur,M,Chennai,9226394398,tarun@example.com,2024-02-15
6423,Swathi Shah,M,Delhi,7802061128,swathi@example.com,2024-04-20
6424,Tarun Pandey,F,Mumbai,8856547513,tarun@example.com,2022-11-12
6425,Tarun Mehta,F,Pune,9959952211,tarun@example.com,2023-02-11
6426,Arjun Patel,M,Kolkata,9338348795,arjun@example.com,2025-08-16
6427,Manasa Pandey,F,Pune,8117401918,manasa@example.com,2025-04-02
6428,Sunita Tiwari,M,Hyderabad,9727366862,sunita@example.com,2023-03-03
6429,Swathi Shah,M,Delhi,7192428934,swathi@example.com,2025-04-07
6430,Tarun Shah,F,Pune,7315386334,tarun@example.com,2023-06-01
6431,Vandana Rao,M,Kolkata,9077869394,vandana@example.com,2022-08-19
6432,Swathi Shah,M,Bangalore,9938401486,swathi@example.com,2023-03-30
6433,Rajan Mehta,M,Bangalore,8054277256,rajan@example.com,2024-03-15
6434,Sunita Shah,F,Bangalore,7729399109,sunita@example.com,2023-08-23
6435,Rajan Patel,F,Hyderabad,9759191176,rajan@example.com,2024-04-04
6436,Usha Kaur,F,Hyderabad,8076829149,usha@example.com,2022-06-22
6437,Arjun Patel,M,Bangalore,8680433539,arjun@example.com,2022-09-22
6438,Sachin Mehta,M,Pune,8019172751,sachin@example.com,2023-12-26
6439,Sachin Patel,F,Chennai,7656843884,sachin@example.com,2022-02-04
6440,Rajan Rao,M,Kolkata,8037124349,rajan@example.com,2023-05-20
6441,Arjun Patel,M,Bangalore,7674421598,arjun@example.com,2022-11-29
6442,Sunita Mehta,M,Delhi,9001022838,sunita@example.com,2023-12-19
6443,Swathi Pandey,M,Chennai,9226433904,swathi@example.com,2024-02-06
6444,Tarun Rao,F,Mumbai,7453648590,tarun@example.com,2025-11-08
6445,Manasa Mehta,F,Delhi,9934936903,manasa@example.com,2022-08-17
6446,Tarun Mehta,F,Chennai,9122279770,tarun@example.com,2023-11-09
6447,Kritika Sharma,M,Delhi,8340341434,kritika@example.com,2023-11-13
6448,Arjun Kaur,F,Hyderabad,7054589455,arjun@example.com,2024-06-20
6449,Manasa Mehta,F,Mumbai,8242731434,manasa@example.com,2023-12-22
6450,Swathi Rao,F,Bangalore,9480089086,swathi@example.com,2025-06-01
6451,Sunita Shah,M,Pune,7734471344,sunita@example.com,2022-01-10
6452,Arjun Rao,M,Chennai,7349824164,arjun@example.com,2022-10-07
6453,Kritika Mehta,M,Hyderabad,9482003950,kritika@example.com,2025-02-07
6454,Tarun Shah,M,Kolkata,7413845010,tarun@example.com,2022-02-22
6455,Kritika Tiwari,M,Delhi,8597752304,kritika@example.com,2023-07-23
6456,Sachin Pandey,F,Chennai,7989072303,sachin@example.com,2022-09-22
6457,Sunita Mehta,F,Kolkata,9821371454,sunita@example.com,2022-07-28
6458,Manasa Sharma,F,Kolkata,9960922661,manasa@example.com,2024-12-12
6459,Usha Kaur,F,Chennai,7178643978,usha@example.com,2024-11-03
6460,Arjun Shah,F,Chennai,7261999460,arjun@example.com,2023-04-22
6461,Swathi Rao,M,Pune,7362457970,swathi@example.com,2024-09-04
6462,Usha Sharma,M,Mumbai,7455909709,usha@example.com,2024-11-27
6463,Arjun Rao,F,Pune,9216619130,arjun@example.com,2022-10-01
6464,Tarun Shah,M,Kolkata,9880693371,tarun@example.com,2024-10-22
6465,Sachin Shah,F,Hyderabad,7035107531,sachin@example.com,2022-07-29
6466,Kritika Kaur,M,Kolkata,7691542656,kritika@example.com,2025-06-17
6467,Sachin Patel,F,Mumbai,8535533481,sachin@example.com,2023-08-19
6468,Vandana Tiwari,M,Delhi,7512695060,vandana@example.com,2025-05-23
6469,Rajan Mehta,M,Hyderabad,7356269182,rajan@example.com,2025-07-14
6470,Vandana Tiwari,M,Chennai,8079751102,vandana@example.com,2024-05-01
6471,Sunita Mehta,F,Bangalore,9168265217,sunita@example.com,2024-08-15
6472,Tarun Tiwari,F,Chennai,8815551853,tarun@example.com,2023-06-09
6473,Arjun Kaur,F,Hyderabad,9363524806,arjun@example.com,2022-06-26
6474,Manasa Sharma,F,Chennai,8817252156,manasa@example.com,2024-05-30
6475,Usha Tiwari,M,Chennai,8384295148,usha@example.com,2022-01-26
6476,Manasa Rao,M,Pune,7481630902,manasa@example.com,2024-09-15
6477,Usha Mehta,F,Pune,8616145691,usha@example.com,2022-05-26
6478,Kritika Kaur,F,Bangalore,7731333147,kritika@example.com,2025-12-21
6479,Sunita Shah,F,Bangalore,7803937666,sunita@example.com,2024-10-20
6480,Tarun Pandey,F,Bangalore,7572989096,tarun@example.com,2025-02-12
6481,Arjun Kaur,M,Delhi,9079857080,arjun@example.com,2024-07-08
6482,Vandana Rao,M,Delhi,8757345891,vandana@example.com,2024-05-06
6483,Tarun Tiwari,M,Kolkata,8923322891,tarun@example.com,2024-03-01
6484,Sunita Rao,F,Hyderabad,9255986636,sunita@example.com,2022-10-13
6485,Manasa Pandey,M,Mumbai,9525607737,manasa@example.com,2024-07-20
6486,Swathi Kaur,M,Kolkata,8632412015,swathi@example.com,2025-07-03
6487,Rajan Mehta,F,Bangalore,8979065811,rajan@example.com,2024-06-12
6488,Usha Pandey,F,Hyderabad,9587635226,usha@example.com,2025-02-23
6489,Usha Kaur,M,Kolkata,8387176225,usha@example.com,2022-11-04
6490,Usha Mehta,M,Kolkata,9893385037,usha@example.com,2026-03-04
6491,Arjun Patel,F,Kolkata,9174582556,arjun@example.com,2023-03-28
6492,Kritika Shah,F,Pune,7386469355,kritika@example.com,2025-09-11
6493,Tarun Kaur,F,Bangalore,8660316511,tarun@example.com,2025-04-19
6494,Tarun Shah,F,Hyderabad,7669424970,tarun@example.com,2024-05-17
6495,Swathi Rao,F,Chennai,7695502074,swathi@example.com,2022-02-22
6496,Arjun Pandey,M,Bangalore,9246519086,arjun@example.com,2025-11-19
6497,Usha Rao,M,Kolkata,7317000168,usha@example.com,2024-12-19
6498,Manasa Rao,M,Delhi,9725533159,manasa@example.com,2022-12-25
6499,Sachin Patel,M,Pune,8997798759,sachin@example.com,2024-07-09
6500,Sunita Shah,F,Delhi,7406736405,sunita@example.com,2026-01-06
